file_name,class_id,confidence,point1_x,point1_y,point2_x,point2_y,point3_x,point3_y,point4_x,point4_y
test_202152.json,4,0.81939197,172.96992,64.973885,277.9264,64.973885,277.9264,166.93817,172.96992,166.93817
test_202153.json,1,0.91696924,334.80695,44.31527,539.0973,44.31527,539.0973,538.35065,334.80695,538.35065
test_202154.json,3,0.98687893,215.75764,132.10655,257.8632,132.10655,257.8632,203.57935,215.75764,203.57935
test_202154.json,3,0.8832036,88.72742,265.3616,227.54475,265.3616,227.54475,374.9794,88.72742,374.9794
test_202154.json,3,0.84622806,108.29797,38.47067,184.17198,38.47067,184.17198,130.10022,108.29797,130.10022
test_202154.json,3,0.84044725,164.82509,262.9674,227.03453,262.9674,227.03453,359.3435,164.82509,359.3435
test_202155.json,1,0.9683793,171.89427,37.18591,546.2481,37.18591,546.2481,469.96402,171.89427,469.96402
test_202158.json,3,0.948101,306.25034,376.85413,349.00967,376.85413,349.00967,422.39413,306.25034,422.39413
test_202159.json,1,0.8792044,54.5908,36.090298,208.96608,36.090298,208.96608,186.95259,54.5908,186.95259
test_202160.json,3,0.9100424,264.2933,63.4567,386.10468,63.4567,386.10468,160.8178,264.2933,160.8178
test_202162.json,3,0.9410769,264.0612,428.4825,371.25464,428.4825,371.25464,502.27512,264.0612,502.27512
test_202162.json,3,0.85097754,55.45838,262.619,124.39986,262.619,124.39986,309.6632,55.45838,309.6632
test_202163.json,3,0.9911403,125.508705,81.26184,176.97807,81.26184,176.97807,124.39793,125.508705,124.39793
test_202164.json,1,0.8170457,41.329155,91.374306,168.82982,91.374306,168.82982,292.27542,41.329155,292.27542
test_202168.json,1,0.9298643,275.54965,97.304695,369.7908,97.304695,369.7908,189.08017,275.54965,189.08017
test_202169.json,2,0.9126501,311.7211,29.383375,533.38776,29.383375,533.38776,247.28194,311.7211,247.28194
test_202171.json,1,0.9483396,166.67218,418.3918,317.7162,418.3918,317.7162,541.54517,166.67218,541.54517
test_202172.json,1,0.9774753,38.59057,221.31119,209.81462,221.31119,209.81462,391.3778,38.59057,391.3778
test_202174.json,3,0.9284738,403.59363,286.05527,466.70148,286.05527,466.70148,347.6756,403.59363,347.6756
test_202174.json,3,0.8853123,141.91043,126.23474,225.46819,126.23474,225.46819,213.91602,141.91043,213.91602
test_202175.json,1,0.9474895,187.02954,331.96042,269.11966,331.96042,269.11966,420.5765,187.02954,420.5765
test_202175.json,1,0.80077547,97.706924,226.3175,184.33698,226.3175,184.33698,306.3117,97.706924,306.3117
test_202176.json,1,0.8208716,244.41293,256.90692,333.57944,256.90692,333.57944,348.54837,244.41293,348.54837
test_202177.json,1,0.9120356,144.47543,184.19426,341.49088,184.19426,341.49088,327.91922,144.47543,327.91922
test_202178.json,1,0.98775244,67.95187,147.53021,352.41656,147.53021,352.41656,368.32443,67.95187,368.32443
test_202179.json,3,0.85738003,189.2247,93.78306,315.616,93.78306,315.616,155.51105,189.2247,155.51105
test_202180.json,4,0.91378397,328.79807,427.36066,384.3322,427.36066,384.3322,470.072,328.79807,470.072
test_202181.json,3,0.9513503,38.12978,323.80615,85.204865,323.80615,85.204865,370.70825,38.12978,370.70825
test_202182.json,4,0.9467174,83.03951,186.35667,139.99788,186.35667,139.99788,239.79747,83.03951,239.79747
test_202183.json,4,0.96817935,85.4639,234.61147,115.956566,234.61147,115.956566,277.2832,85.4639,277.2832
test_202183.json,4,0.9643261,258.10794,222.10564,347.91913,222.10564,347.91913,290.10266,258.10794,290.10266
test_202183.json,4,0.8305895,385.9485,333.20132,494.326,333.20132,494.326,434.7826,385.9485,434.7826
test_202186.json,4,0.93523884,124.77769,148.81633,301.8342,148.81633,301.8342,418.26562,124.77769,418.26562
test_202187.json,1,0.9474099,338.27808,361.63477,540.8022,361.63477,540.8022,534.86523,338.27808,534.86523
test_202187.json,1,0.8268187,162.8081,61.327248,354.46384,61.327248,354.46384,258.06555,162.8081,258.06555
test_202188.json,1,0.9621211,321.77936,28.182526,547.4703,28.182526,547.4703,516.77496,321.77936,516.77496
test_202189.json,4,0.82853544,94.401306,345.92337,142.99438,345.92337,142.99438,428.52298,94.401306,428.52298
test_202189.json,1,0.8150397,370.65973,442.0808,500.54468,442.0808,500.54468,540.1658,370.65973,540.1658
test_202190.json,4,0.92408335,148.7682,222.13155,272.0094,222.13155,272.0094,352.60812,148.7682,352.60812
test_202190.json,4,0.9180547,156.2175,431.04807,251.98405,431.04807,251.98405,492.30423,156.2175,492.30423
test_202190.json,4,0.8905626,211.26753,222.82828,272.5836,222.82828,272.5836,290.4976,211.26753,290.4976
test_202190.json,4,0.8266968,48.681705,348.02087,104.57383,348.02087,104.57383,453.09457,48.681705,453.09457
test_202191.json,1,0.9764773,275.59198,299.64996,508.4029,299.64996,508.4029,540.8805,275.59198,540.8805
test_202192.json,4,0.9537626,398.90247,118.87847,475.46075,118.87847,475.46075,204.44862,398.90247,204.44862
test_202193.json,3,0.8767352,63.946083,31.679712,117.99926,31.679712,117.99926,100.5366,63.946083,100.5366
test_202194.json,4,0.8884185,93.84281,142.88492,155.04146,142.88492,155.04146,205.16237,93.84281,205.16237
test_202194.json,1,0.8511965,27.54538,39.432713,185.6111,39.432713,185.6111,210.02512,27.54538,210.02512
test_202196.json,4,0.95881814,245.2729,244.36653,285.60318,244.36653,285.60318,297.0506,245.2729,297.0506
test_202197.json,3,0.892255,319.4595,258.65833,417.76736,258.65833,417.76736,302.3552,319.4595,302.3552
test_202200.json,1,0.92064685,121.93585,470.11685,281.22757,470.11685,281.22757,547.51215,121.93585,547.51215
test_202201.json,4,0.89152735,375.73578,188.86656,419.3495,188.86656,419.3495,249.89764,375.73578,249.89764
test_202202.json,1,0.9704863,428.01544,318.71185,528.37354,318.71185,528.37354,425.6133,428.01544,425.6133
test_202203.json,3,0.9563304,294.90057,158.37114,348.63144,158.37114,348.63144,215.69612,294.90057,215.69612
test_202203.json,3,0.8656339,147.33282,218.55215,269.34457,218.55215,269.34457,307.97925,147.33282,307.97925
test_202203.json,3,0.8159227,172.71599,484.2579,311.64255,484.2579,311.64255,541.95624,172.71599,541.95624
test_202204.json,1,0.8697587,321.7143,228.23671,538.5105,228.23671,538.5105,530.4164,321.7143,530.4164
test_202205.json,3,0.98421013,84.682106,55.209896,141.33447,55.209896,141.33447,100.73023,84.682106,100.73023
test_202208.json,3,0.833255,231.02663,474.13745,338.2003,474.13745,338.2003,539.56116,231.02663,539.56116
test_202209.json,4,0.94631046,357.95645,51.24083,474.2959,51.24083,474.2959,177.56227,357.95645,177.56227
test_202210.json,4,0.94187665,32.20617,151.11426,173.48228,151.11426,173.48228,250.87558,32.20617,250.87558
test_202211.json,4,0.8546349,369.97708,54.370064,493.61777,54.370064,493.61777,299.49918,369.97708,299.49918
test_202213.json,1,0.89366156,31.820984,280.16635,132.39897,280.16635,132.39897,415.07922,31.820984,415.07922
test_202213.json,1,0.8571465,222.09439,41.0583,339.70163,41.0583,339.70163,133.46808,222.09439,133.46808
test_202216.json,1,0.8664005,184.40627,161.36395,353.3741,161.36395,353.3741,306.05792,184.40627,306.05792
test_202217.json,1,0.93340844,366.65332,216.52138,489.44815,216.52138,489.44815,314.27325,366.65332,314.27325
test_202217.json,1,0.9098262,269.35165,120.41479,360.25766,120.41479,360.25766,218.31267,269.35165,218.31267
test_202219.json,1,0.8644244,250.94823,229.34163,483.6566,229.34163,483.6566,385.28238,250.94823,385.28238
test_202220.json,1,0.94205946,37.222073,206.44661,220.88065,206.44661,220.88065,359.98657,37.222073,359.98657
test_202220.json,1,0.9257483,192.07732,401.23972,301.91745,401.23972,301.91745,512.79095,192.07732,512.79095
test_202222.json,1,0.8478456,83.990685,126.849075,193.42108,126.849075,193.42108,238.35222,83.990685,238.35222
test_202223.json,3,0.8656449,297.90518,191.28879,409.15698,191.28879,409.15698,267.81912,297.90518,267.81912
test_202223.json,3,0.85452056,200.69377,502.38675,253.10045,502.38675,253.10045,540.92096,200.69377,540.92096
test_202224.json,4,0.89723986,105.0632,120.43743,224.82536,120.43743,224.82536,299.48285,105.0632,299.48285
test_202226.json,2,0.9683013,211.13536,108.29081,294.31723,108.29081,294.31723,186.97137,211.13536,186.97137
test_202227.json,2,0.9373417,171.00908,390.15005,301.8145,390.15005,301.8145,543.0025,171.00908,543.0025
test_202228.json,1,0.93492395,126.32913,294.2533,236.33739,294.2533,236.33739,396.01352,126.32913,396.01352
test_202229.json,1,0.94113696,279.59946,156.54796,462.64603,156.54796,462.64603,299.7395,279.59946,299.7395
test_202232.json,4,0.8659786,235.62515,110.6454,278.35797,110.6454,278.35797,184.07922,235.62515,184.07922
test_202233.json,1,0.972264,89.854774,322.43555,179.176,322.43555,179.176,413.11853,89.854774,413.11853
test_202233.json,1,0.9553492,129.1594,127.25814,213.01764,127.25814,213.01764,210.11891,129.1594,210.11891
test_202234.json,1,0.92019147,84.00591,292.63962,230.85815,292.63962,230.85815,512.8939,84.00591,512.8939
test_202235.json,3,0.9917058,125.954346,84.210556,177.0255,84.210556,177.0255,125.18239,125.954346,125.18239
test_202236.json,1,0.9840608,163.89154,340.70795,248.00946,340.70795,248.00946,427.6176,163.89154,427.6176
test_202236.json,1,0.97242534,259.28854,467.19037,349.71893,467.19037,349.71893,543.1878,259.28854,543.1878
test_202238.json,4,0.9281998,111.76266,74.31759,304.0455,74.31759,304.0455,365.78787,111.76266,365.78787
test_202240.json,3,0.8580292,289.40146,79.8184,490.58813,79.8184,490.58813,226.49895,289.40146,226.49895
test_202241.json,4,0.81280714,67.68443,86.46255,194.13994,86.46255,194.13994,160.52791,67.68443,160.52791
test_202241.json,1,0.8005785,367.76257,298.07965,473.3054,298.07965,473.3054,441.3788,367.76257,441.3788
test_202242.json,4,0.94265854,307.71692,33.82021,368.12445,33.82021,368.12445,90.05896,307.71692,90.05896
test_202243.json,1,0.91110647,151.53522,54.19433,394.63907,54.19433,394.63907,265.19418,151.53522,265.19418
test_202244.json,3,0.9735311,214.47247,388.46085,339.5777,388.46085,339.5777,479.34802,214.47247,479.34802
test_202244.json,3,0.8752365,207.57288,384.56577,418.02887,384.56577,418.02887,499.31058,207.57288,499.31058
test_202248.json,2,0.9784493,302.38556,116.63516,479.3666,116.63516,479.3666,305.37488,302.38556,305.37488
test_202249.json,1,0.95606196,305.90097,27.807772,432.9247,27.807772,432.9247,137.75017,305.90097,137.75017
test_202250.json,4,0.9215902,262.68716,264.14313,316.0852,264.14313,316.0852,352.72736,262.68716,352.72736
test_202250.json,4,0.9092621,351.5574,180.13722,442.4794,180.13722,442.4794,353.22653,351.5574,353.22653
test_202250.json,4,0.86393386,355.83997,238.8417,413.44183,238.8417,413.44183,354.23138,355.83997,354.23138
test_202252.json,3,0.98181987,267.55225,279.61322,314.53098,279.61322,314.53098,320.49554,267.55225,320.49554
test_202253.json,1,0.94596696,208.12831,37.34286,544.38416,37.34286,544.38416,535.37335,208.12831,535.37335
test_202253.json,4,0.86970884,378.40378,54.07631,439.85437,54.07631,439.85437,111.66146,378.40378,111.66146
test_202255.json,4,0.9518096,339.36212,415.60867,432.92398,415.60867,432.92398,500.05664,339.36212,500.05664
test_202256.json,3,0.9801239,176.68932,85.24172,208.44604,85.24172,208.44604,174.19588,176.68932,174.19588
test_202256.json,3,0.83438414,130.34483,99.834305,192.14165,99.834305,192.14165,198.28499,130.34483,198.28499
test_202258.json,4,0.96102625,274.2573,127.144844,361.71664,127.144844,361.71664,192.58717,274.2573,192.58717
test_202259.json,4,0.94996834,170.72801,69.786476,332.97348,69.786476,332.97348,338.5417,170.72801,338.5417
test_202260.json,1,0.83252007,126.188576,157.33269,262.3636,157.33269,262.3636,277.0373,126.188576,277.0373
test_202262.json,1,0.98282856,382.12424,331.8551,544.13605,331.8551,544.13605,539.39954,382.12424,539.39954
test_202264.json,4,0.95527446,476.65378,260.96283,541.9736,260.96283,541.9736,393.59647,476.65378,393.59647
test_202265.json,4,0.8702829,134.51704,183.27672,284.72763,183.27672,284.72763,370.85693,134.51704,370.85693
test_202266.json,1,0.8987857,280.8041,323.36334,438.16815,323.36334,438.16815,471.5247,280.8041,471.5247
test_202266.json,1,0.8323062,46.887993,195.51747,267.00906,195.51747,267.00906,362.22485,46.887993,362.22485
test_202267.json,1,0.8359692,289.1247,121.01531,489.5096,121.01531,489.5096,273.97934,289.1247,273.97934
test_202268.json,4,0.9297304,353.7444,330.6602,437.63937,330.6602,437.63937,400.06458,353.7444,400.06458
test_202269.json,4,0.8885309,271.10648,379.4307,311.20578,379.4307,311.20578,398.24835,271.10648,398.24835
test_202270.json,1,0.92889833,249.40974,181.6727,321.82,181.6727,321.82,258.36417,249.40974,258.36417
test_202270.json,1,0.91713136,152.32149,415.189,265.76196,415.189,265.76196,513.9977,152.32149,513.9977
test_202271.json,1,0.85041696,244.13196,304.4673,367.16104,304.4673,367.16104,414.58713,244.13196,414.58713
test_202272.json,1,0.82770175,81.81568,401.24954,234.51233,401.24954,234.51233,541.3036,81.81568,541.3036
test_202274.json,3,0.9686821,50.894,207.36983,168.22766,207.36983,168.22766,287.2334,50.894,287.2334
test_202275.json,3,0.93994015,121.52769,9.950574,168.66898,9.950574,168.66898,112.91841,121.52769,112.91841
test_202275.json,3,0.80840427,143.55432,4.839081,170.59428,4.839081,170.59428,86.600555,143.55432,86.600555
test_202277.json,1,0.8027125,409.68826,176.25618,506.58875,176.25618,506.58875,260.76697,409.68826,260.76697
test_202278.json,1,0.9675138,206.80975,442.5828,326.80045,442.5828,326.80045,537.5198,206.80975,537.5198
test_202280.json,1,0.8948895,44.3215,81.712585,186.39743,81.712585,186.39743,315.40366,44.3215,315.40366
test_202280.json,2,0.87612724,199.60112,208.19225,309.61035,208.19225,309.61035,320.0,199.60112,320.0
test_202282.json,1,0.9672765,389.68262,134.7959,481.29498,134.7959,481.29498,221.31616,389.68262,221.31616
test_202282.json,1,0.9049466,31.892733,206.83849,97.55229,206.83849,97.55229,305.55295,31.892733,305.55295
test_202283.json,1,0.94705564,229.3098,400.00366,332.00037,400.00366,332.00037,511.43622,229.3098,511.43622
test_202284.json,4,0.94906384,387.94595,320.72787,428.90668,320.72787,428.90668,392.48917,387.94595,392.48917
test_202285.json,1,0.95381063,285.8351,266.95743,400.5453,266.95743,400.5453,404.8015,285.8351,404.8015
test_202285.json,1,0.85808945,202.55745,48.06292,401.38907,48.06292,401.38907,183.74231,202.55745,183.74231
test_202287.json,3,0.97391933,338.96744,470.66644,443.10754,470.66644,443.10754,535.5569,338.96744,535.5569
test_202288.json,3,0.9569946,383.90024,247.38683,475.86954,247.38683,475.86954,367.82596,383.90024,367.82596
test_202289.json,1,0.870085,97.88405,42.44279,321.1055,42.44279,321.1055,238.68756,97.88405,238.68756
test_202289.json,4,0.843504,288.8232,259.57675,366.95786,259.57675,366.95786,326.3943,288.8232,326.3943
test_202292.json,1,0.9749078,263.6157,237.0735,443.91043,237.0735,443.91043,403.72934,263.6157,403.72934
test_202293.json,3,0.92941,43.892014,276.91107,96.307236,276.91107,96.307236,355.45605,43.892014,355.45605
test_202294.json,3,0.9912043,143.68098,245.02019,213.44669,245.02019,213.44669,282.1544,143.68098,282.1544
test_202294.json,1,0.9507308,0.009301758,44.318142,135.54239,44.318142,135.54239,185.80302,0.009301758,185.80302
test_202295.json,1,0.9711792,275.39227,201.93983,365.6895,201.93983,365.6895,287.01102,275.39227,287.01102
test_202296.json,1,0.936761,61.09851,110.36002,246.75726,110.36002,246.75726,229.26366,61.09851,229.26366
test_202297.json,4,0.9260545,358.9578,354.31723,542.01105,354.31723,542.01105,436.34872,358.9578,436.34872
test_202298.json,2,0.853782,282.46518,204.42493,388.62195,204.42493,388.62195,328.3548,282.46518,328.3548
test_202299.json,1,0.93091106,277.09442,112.6547,440.7027,112.6547,440.7027,292.33856,277.09442,292.33856
test_202301.json,4,0.9444912,140.54834,330.36697,216.75024,330.36697,216.75024,401.45258,140.54834,401.45258
test_202302.json,3,0.809553,391.732,443.4327,461.99054,443.4327,461.99054,499.64218,391.732,499.64218
test_202304.json,4,0.86205643,53.20537,325.35345,107.60183,325.35345,107.60183,401.5685,53.20537,401.5685
test_202305.json,1,0.9676963,134.31348,361.77393,260.68195,361.77393,260.68195,478.2283,134.31348,478.2283
test_202306.json,4,0.96956676,345.96585,147.12016,439.88373,147.12016,439.88373,289.6718,345.96585,289.6718
test_202308.json,1,0.90101427,51.897633,35.85895,209.24255,35.85895,209.24255,199.72432,51.897633,199.72432
test_202308.json,1,0.889212,38.8984,376.67862,162.85423,376.67862,162.85423,521.1557,38.8984,521.1557
test_202310.json,1,0.9647371,43.677246,346.1765,191.36324,346.1765,191.36324,496.44736,43.677246,496.44736
test_202311.json,1,0.8857597,56.8949,421.94495,228.08469,421.94495,228.08469,547.3964,56.8949,547.3964
test_202312.json,4,0.9552469,240.85965,101.339226,317.13065,101.339226,317.13065,184.15405,240.85965,184.15405
test_202313.json,1,0.93466073,485.13156,138.14644,548.25574,138.14644,548.25574,232.29533,485.13156,232.29533
test_202313.json,1,0.9185031,220.67027,434.02225,317.31534,434.02225,317.31534,519.39703,220.67027,519.39703
test_202314.json,4,0.84842277,44.680996,332.29953,166.7767,332.29953,166.7767,466.63403,44.680996,466.63403
test_202315.json,1,0.9140032,303.05978,129.31642,532.3892,129.31642,532.3892,349.5247,303.05978,349.5247
test_202315.json,4,0.8522719,298.01593,432.09702,352.457,432.09702,352.457,504.36392,298.01593,504.36392
test_202316.json,2,0.968016,77.946724,274.49127,172.6077,274.49127,172.6077,362.22028,77.946724,362.22028
test_202318.json,1,0.91168004,90.18058,348.8317,256.6156,348.8317,256.6156,480.45822,90.18058,480.45822
test_202320.json,1,0.9291358,141.3604,176.02466,335.80908,176.02466,335.80908,341.5691,141.3604,341.5691
test_202321.json,4,0.8236843,181.74077,337.50882,249.69345,337.50882,249.69345,392.28287,181.74077,392.28287
test_202323.json,2,0.9874736,216.19543,85.51797,315.90808,85.51797,315.90808,276.6082,216.19543,276.6082
test_202324.json,1,0.957601,48.157417,335.6509,197.38803,335.6509,197.38803,500.62628,48.157417,500.62628
test_202325.json,4,0.98128176,284.90442,253.64088,424.8085,253.64088,424.8085,408.75076,284.90442,408.75076
test_202325.json,4,0.9147246,459.95938,419.5087,498.18002,419.5087,498.18002,450.8468,459.95938,450.8468
test_202326.json,4,0.92056775,101.72203,143.50172,167.66602,143.50172,167.66602,208.701,101.72203,208.701
test_202328.json,3,0.8002673,300.20676,210.03474,352.68823,210.03474,352.68823,372.67728,300.20676,372.67728
test_202331.json,3,0.892563,366.2138,353.0117,452.78043,353.0117,452.78043,428.55542,366.2138,428.55542
test_202332.json,4,0.92483026,104.4133,35.22567,240.02203,35.22567,240.02203,139.65474,104.4133,139.65474
test_202333.json,2,0.8155801,268.10538,32.153973,538.1854,32.153973,538.1854,383.00327,268.10538,383.00327
test_202335.json,1,0.97555894,87.125275,224.1928,220.50882,224.1928,220.50882,368.77267,87.125275,368.77267
test_202336.json,1,0.92815024,279.59625,82.51303,525.2625,82.51303,525.2625,273.6102,279.59625,273.6102
test_202339.json,1,0.94870555,148.38814,41.20966,268.96292,41.20966,268.96292,137.9207,148.38814,137.9207
test_202341.json,1,0.9271887,270.6448,288.484,404.70804,288.484,404.70804,438.80353,270.6448,438.80353
test_202342.json,4,0.9416204,482.90582,352.68372,535.1095,352.68372,535.1095,426.44955,482.90582,426.44955
test_202342.json,1,0.86280644,230.40605,41.716198,459.25146,41.716198,459.25146,282.21915,230.40605,282.21915
test_202343.json,3,0.92986566,87.00507,459.74484,145.36665,459.74484,145.36665,509.969,87.00507,509.969
test_202343.json,3,0.8765509,64.58695,248.93471,117.979,248.93471,117.979,324.51688,64.58695,324.51688
test_202344.json,1,0.97661966,41.448093,231.5335,189.44604,231.5335,189.44604,397.081,41.448093,397.081
test_202347.json,1,0.9462038,460.42612,303.75253,543.57697,303.75253,543.57697,428.33405,460.42612,428.33405
test_202348.json,4,0.9049947,107.314835,62.455925,146.65384,62.455925,146.65384,110.22342,107.314835,110.22342
test_202349.json,4,0.90815294,319.60522,100.411766,471.40622,100.411766,471.40622,275.71298,319.60522,275.71298
test_202349.json,4,0.8043525,323.94485,157.39505,432.59982,157.39505,432.59982,277.90506,323.94485,277.90506
test_202350.json,1,0.9599581,264.7701,388.1495,359.29456,388.1495,359.29456,469.61407,264.7701,469.61407
test_202350.json,1,0.9291181,421.66144,100.73344,509.05444,100.73344,509.05444,208.68724,421.66144,208.68724
test_202351.json,2,0.93761575,214.6275,215.52428,374.5299,215.52428,374.5299,360.51285,214.6275,360.51285
test_202352.json,1,0.8711469,37.95368,349.65454,207.75775,349.65454,207.75775,512.916,37.95368,512.916
test_202353.json,1,0.9125807,296.66678,238.02977,388.84488,238.02977,388.84488,322.01877,296.66678,322.01877
test_202355.json,1,0.9423917,324.84433,405.10034,419.8462,405.10034,419.8462,495.85498,324.84433,495.85498
test_202356.json,1,0.94462085,451.0165,350.39386,537.1313,350.39386,537.1313,438.63452,451.0165,438.63452
test_202356.json,1,0.91708314,34.512226,292.61932,112.119835,292.61932,112.119835,384.15698,34.512226,384.15698
test_202357.json,1,0.95800996,163.49997,354.14804,250.96117,354.14804,250.96117,433.7184,163.49997,433.7184
test_202357.json,1,0.94001245,283.12192,314.71475,340.4111,314.71475,340.4111,371.86798,283.12192,371.86798
test_202360.json,4,0.8733169,166.77998,220.29175,217.22762,220.29175,217.22762,270.72662,166.77998,270.72662
test_202361.json,2,0.9229857,110.93296,305.6405,212.0137,305.6405,212.0137,414.72488,110.93296,414.72488
test_202362.json,3,0.93570423,109.4032,30.710255,234.60896,30.710255,234.60896,80.09314,109.4032,80.09314
test_202364.json,1,0.94420904,24.755981,39.331142,311.55353,39.331142,311.55353,309.23956,24.755981,309.23956
test_202364.json,4,0.93134815,168.78589,120.644104,260.0759,120.644104,260.0759,156.8289,168.78589,156.8289
test_202365.json,2,0.92787606,282.8915,127.90991,319.0226,127.90991,319.0226,265.60422,282.8915,265.60422
test_202366.json,4,0.9697262,73.7347,258.89093,115.79386,258.89093,115.79386,312.8022,73.7347,312.8022
test_202367.json,3,0.9782124,289.09552,249.7306,377.03494,249.7306,377.03494,319.53476,289.09552,319.53476
test_202368.json,3,0.9908432,55.377552,164.16582,126.76254,164.16582,126.76254,242.50209,55.377552,242.50209
test_202368.json,3,0.94195896,227.61958,325.93716,339.95172,325.93716,339.95172,393.85693,227.61958,393.85693
test_202368.json,3,0.8134369,209.21529,501.61124,276.0669,501.61124,276.0669,535.0974,209.21529,535.0974
test_202370.json,2,0.92210525,396.34964,131.31564,483.02353,131.31564,483.02353,215.23433,396.34964,215.23433
test_202371.json,1,0.9639266,237.7616,27.608732,549.25354,27.608732,549.25354,439.52078,237.7616,439.52078
test_202372.json,4,0.9506071,323.19498,171.55238,518.2185,171.55238,518.2185,376.33817,323.19498,376.33817
test_202373.json,1,0.8448316,428.21628,87.37007,532.22406,87.37007,532.22406,183.11531,428.21628,183.11531
test_202374.json,1,0.952154,128.70345,424.84814,230.74744,424.84814,230.74744,510.82364,128.70345,510.82364
test_202374.json,1,0.9305129,36.807068,340.03992,123.33698,340.03992,123.33698,454.8859,36.807068,454.8859
test_202375.json,1,0.9371843,239.31952,150.09665,414.97702,150.09665,414.97702,335.44797,239.31952,335.44797
test_202375.json,4,0.9200565,175.3154,458.04984,232.51799,458.04984,232.51799,520.1458,175.3154,520.1458
test_202378.json,1,0.80213076,222.91199,50.98923,397.9176,50.98923,397.9176,194.59755,222.91199,194.59755
test_202379.json,1,0.8792845,118.04404,102.366875,286.29214,102.366875,286.29214,249.41643,118.04404,249.41643
test_202380.json,1,0.90911967,184.48654,32.813797,400.2454,32.813797,400.2454,194.94283,184.48654,194.94283
test_202380.json,1,0.860151,156.04703,355.1705,280.86447,355.1705,280.86447,468.08438,156.04703,468.08438
test_202381.json,1,0.8960191,55.22019,25.699703,534.4146,25.699703,534.4146,515.13495,55.22019,515.13495
test_202381.json,4,0.80528706,224.07352,436.34286,346.24936,436.34286,346.24936,496.88202,224.07352,496.88202
test_202382.json,1,0.8235821,422.44705,391.6307,508.43195,391.6307,508.43195,497.88766,422.44705,497.88766
test_202383.json,4,0.96912116,150.58286,452.544,249.02847,452.544,249.02847,524.107,150.58286,524.107
test_202384.json,4,0.9346301,54.478203,154.045,212.07755,154.045,212.07755,295.35745,54.478203,295.35745
test_202384.json,4,0.90001625,141.5946,151.54228,211.44736,151.54228,211.44736,239.72684,141.5946,239.72684
test_202384.json,4,0.85570914,74.55826,429.18753,142.12088,429.18753,142.12088,502.22394,74.55826,502.22394
test_202386.json,4,0.9455465,313.68863,112.60976,369.36398,112.60976,369.36398,170.33551,313.68863,170.33551
test_202389.json,2,0.98169404,297.89755,201.49803,463.13333,201.49803,463.13333,326.01932,297.89755,326.01932
test_202390.json,3,0.91619086,62.739822,369.18292,167.79932,369.18292,167.79932,481.5902,62.739822,481.5902
test_202391.json,4,0.93212515,31.851118,156.69684,69.21195,156.69684,69.21195,245.6802,31.851118,245.6802
test_202391.json,4,0.8184105,34.62267,233.1054,212.08371,233.1054,212.08371,406.8162,34.62267,406.8162
test_202393.json,3,0.97994566,147.12016,81.723305,196.76888,81.723305,196.76888,111.13269,147.12016,111.13269
test_202394.json,1,0.95992565,288.86133,150.96077,399.44656,150.96077,399.44656,237.24524,288.86133,237.24524
test_202394.json,1,0.8353619,278.91687,273.3065,385.72028,273.3065,385.72028,382.06223,278.91687,382.06223
test_202397.json,1,0.8947316,53.128345,387.93372,197.74811,387.93372,197.74811,540.7074,53.128345,540.7074
test_202398.json,3,0.91891974,59.829975,226.99988,149.74205,226.99988,149.74205,455.96136,59.829975,455.96136
test_202399.json,1,0.93589234,412.32867,380.89264,518.1513,380.89264,518.1513,492.49097,412.32867,492.49097
test_202399.json,1,0.9122632,86.840775,377.186,167.15587,377.186,167.15587,481.2907,86.840775,481.2907
test_202399.json,1,0.9077463,292.3674,243.63927,383.6959,243.63927,383.6959,342.65842,292.3674,342.65842
test_202399.json,1,0.83348954,30.362736,206.84756,99.79181,206.84756,99.79181,310.1774,30.362736,310.1774
test_202400.json,1,0.92065185,263.67685,86.83835,342.6074,86.83835,342.6074,158.60173,263.67685,158.60173
test_202400.json,1,0.8945178,207.29695,468.96045,303.4932,468.96045,303.4932,534.82654,207.29695,534.82654
test_202400.json,1,0.8006611,221.90454,481.68622,295.31714,481.68622,295.31714,520.9206,221.90454,520.9206
test_202401.json,3,0.9663508,363.50702,218.83699,430.70337,218.83699,430.70337,290.0682,363.50702,290.0682
test_202401.json,1,0.92176956,157.29134,280.59814,321.55243,280.59814,321.55243,454.4043,157.29134,454.4043
test_202401.json,4,0.87101096,175.82973,285.7022,233.55946,285.7022,233.55946,343.3285,175.82973,343.3285
test_202402.json,1,0.9458795,376.07327,399.05994,492.76425,399.05994,492.76425,496.04514,376.07327,496.04514
test_202403.json,1,0.8783265,326.8162,126.020546,408.35815,126.020546,408.35815,213.47272,326.8162,213.47272
test_202404.json,2,0.97490656,144.27347,64.586044,187.04753,64.586044,187.04753,112.57436,144.27347,112.57436
test_202406.json,4,0.95112944,350.50784,237.4027,402.86868,237.4027,402.86868,293.35898,350.50784,293.35898
test_202406.json,4,0.9320016,300.97894,42.54816,371.209,42.54816,371.209,112.65395,300.97894,112.65395
test_202406.json,4,0.83438945,111.19132,311.35605,150.21957,311.35605,150.21957,344.5636,111.19132,344.5636
test_202407.json,1,0.95772094,31.68009,220.12395,145.80905,220.12395,145.80905,420.10843,31.68009,420.10843
test_202407.json,1,0.90598494,143.05896,30.731268,259.81433,30.731268,259.81433,106.03341,143.05896,106.03341
test_202408.json,4,0.9375739,205.06918,40.91609,363.2394,40.91609,363.2394,132.76942,205.06918,132.76942
